customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,churn,contract_type,internet_service_type,payment_type
2775-SEFEE,Male,0,No,Yes,0,Yes,Yes,1,Yes,Yes,No,Yes,No,No,3,Yes,3,61.9, ,No,Two year,DSL,Bank transfer (automatic)
2824-DXNKN,Female,0,Yes,Yes,72,Yes,Yes,1,Yes,No,Yes,No,Yes,No,3,Yes,3,71.45,5025.85,No,Two year,DSL,Bank transfer (automatic)
2845-KDHVX,Female,0,Yes,No,64,Yes,No,1,No,Yes,Yes,Yes,No,Yes,3,Yes,2,68.3,4378.8,No,Two year,DSL,Mailed check
2863-IMQDR,Female,0,No,No,61,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,1,89.65,5308.7,No,Two year,DSL,Electronic check
2882-WDTBA,Male,0,Yes,Yes,69,Yes,No,1,Yes,Yes,Yes,Yes,Yes,No,3,Yes,3,75.75,5388.15,No,Two year,DSL,Bank transfer (automatic)
2885-HIJDH,Male,0,Yes,Yes,69,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes,3,No,3,86.9,6194.1,No,Two year,DSL,Bank transfer (automatic)
2925-VDZHY,Male,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,4,88.7,6501.35,No,Two year,DSL,Credit card (automatic)
2933-XEUJM,Female,0,No,No,46,Yes,Yes,1,Yes,No,Yes,No,Yes,Yes,3,No,2,79.2,3593.8,No,Two year,DSL,Mailed check
2954-PIBKO,Female,0,Yes,Yes,69,Yes,Yes,1,Yes,No,Yes,Yes,No,No,3,Yes,4,64.15,4254.1,No,Two year,DSL,Credit card (automatic)
2977-CEBSX,Female,0,No,No,66,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,90.05,5965.95,No,Two year,DSL,Credit card (automatic)
2987-BJXIK,Female,0,No,No,70,Yes,Yes,1,Yes,Yes,Yes,No,Yes,Yes,3,No,2,84.7,5991.05,No,Two year,DSL,Mailed check
2990-IAJSV,Male,0,No,No,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,3,92.0,6632.75,No,Two year,DSL,Bank transfer (automatic)
2990-OGYTD,Female,0,Yes,No,67,Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes,3,No,3,86.15,5883.85,No,Two year,DSL,Bank transfer (automatic)
2996-XAUVF,Male,0,No,No,70,No,No phone service,1,No,No,No,Yes,No,Yes,3,Yes,2,40.05,2799.75,No,Two year,DSL,Mailed check
2999-AANRQ,Female,0,No,No,21,Yes,No,1,Yes,Yes,No,Yes,Yes,No,3,No,4,71.05,1524.85,No,Two year,DSL,Credit card (automatic)
3050-RLLXC,Female,0,Yes,Yes,56,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,3,No,4,81.25,4620.4,No,Two year,DSL,Credit card (automatic)
3057-VJJQE,Male,0,No,No,35,Yes,Yes,1,Yes,No,No,No,No,No,3,No,2,55.25,1924.1,No,Two year,DSL,Mailed check
3071-MVJCD,Male,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,3,No,3,82.3,5815.15,No,Two year,DSL,Bank transfer (automatic)
3082-YVEKW,Female,0,Yes,Yes,23,Yes,Yes,1,Yes,No,Yes,Yes,Yes,No,3,Yes,3,77.15,1759.4,No,Two year,DSL,Bank transfer (automatic)
3084-DOWLE,Female,0,Yes,No,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,3,92.0,6474.4,No,Two year,DSL,Bank transfer (automatic)
3108-PCCGG,Male,1,Yes,No,72,Yes,Yes,1,Yes,Yes,Yes,No,Yes,Yes,3,No,4,84.45,5899.85,No,Two year,DSL,Credit card (automatic)
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,88.05,6425.65,No,Two year,DSL,Credit card (automatic)
3166-PNEOF,Female,0,No,No,61,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes,3,No,4,86.45,5175.3,No,Two year,DSL,Credit card (automatic)
3174-AKMAS,Female,0,Yes,No,46,Yes,No,1,No,Yes,No,Yes,Yes,No,3,Yes,4,64.2,3009.5,No,Two year,DSL,Credit card (automatic)
3200-MNQTF,Male,0,Yes,No,67,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,3,No,4,70.9,4677.1,No,Two year,DSL,Credit card (automatic)
3219-JQRSL,Female,1,Yes,No,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,4,89.1,6352.4,No,Two year,DSL,Credit card (automatic)
3227-WLKLI,Female,0,Yes,Yes,65,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,3,91.55,5963.95,No,Two year,DSL,Bank transfer (automatic)
3230-IUALN,Female,0,Yes,Yes,45,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,3,Yes,2,81.0,3533.6,No,Two year,DSL,Mailed check
3249-VHRIP,Female,0,No,No,62,No,No phone service,1,No,Yes,Yes,No,No,Yes,3,Yes,4,43.6,2748.7,No,Two year,DSL,Credit card (automatic)
3259-KNMRR,Male,1,No,No,57,Yes,Yes,1,No,Yes,Yes,No,Yes,Yes,3,Yes,3,79.75,4438.2,No,Two year,DSL,Bank transfer (automatic)
3259-QMXUN,Male,0,Yes,No,58,Yes,Yes,1,Yes,Yes,Yes,No,Yes,Yes,3,Yes,1,86.1,4890.5,No,Two year,DSL,Electronic check
3262-EIDHV,Female,0,Yes,Yes,72,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes,3,No,4,84.7,5893.9,No,Two year,DSL,Credit card (automatic)
3280-MRDOF,Male,1,No,No,30,Yes,Yes,1,No,No,Yes,Yes,Yes,No,3,Yes,4,69.1,2093.9,No,Two year,DSL,Credit card (automatic)
3298-QEICA,Female,0,Yes,Yes,23,No,No phone service,1,Yes,No,No,Yes,No,No,3,No,2,34.6,813.45,No,Two year,DSL,Mailed check
3308-JSGML,Male,1,Yes,No,59,No,No phone service,1,Yes,No,Yes,Yes,Yes,Yes,3,Yes,4,64.05,3886.85,No,Two year,DSL,Credit card (automatic)
3397-AVTKU,Male,0,No,No,43,Yes,No,1,No,Yes,No,No,No,Yes,3,Yes,1,60.0,2548.55,No,Two year,DSL,Electronic check
3398-GCPMU,Female,1,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,89.55,6448.85,No,Two year,DSL,Credit card (automatic)
3399-BMLVW,Male,0,Yes,Yes,51,Yes,No,1,Yes,Yes,No,Yes,No,No,3,No,4,60.5,3121.45,No,Two year,DSL,Credit card (automatic)
3400-ESFUW,Male,0,Yes,Yes,55,Yes,No,1,Yes,Yes,No,Yes,No,No,3,No,3,57.55,3046.4,Yes,Two year,DSL,Bank transfer (automatic)
3410-YOQBQ,Female,0,No,No,31,Yes,No,1,No,Yes,Yes,Yes,Yes,Yes,3,No,2,79.2,2497.2,No,Two year,DSL,Mailed check
3429-IFLEM,Female,0,No,No,71,Yes,No,1,Yes,Yes,Yes,Yes,Yes,No,3,No,4,77.35,5550.1,No,Two year,DSL,Credit card (automatic)
3470-OBUET,Female,0,Yes,Yes,67,Yes,Yes,1,Yes,Yes,No,Yes,Yes,No,3,No,4,74.0,4868.4,No,Two year,DSL,Credit card (automatic)
3474-BAFSJ,Male,0,Yes,No,57,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes,3,Yes,3,57.5,3265.95,No,Two year,DSL,Bank transfer (automatic)
3486-HOOGQ,Female,0,Yes,Yes,70,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,3,No,3,79.7,5743.3,No,Two year,DSL,Bank transfer (automatic)
3500-NSDOA,Male,0,Yes,Yes,68,Yes,Yes,1,No,Yes,No,Yes,No,Yes,3,No,4,70.8,4859.95,No,Two year,DSL,Credit card (automatic)
3508-VLHCZ,Female,0,Yes,Yes,71,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,90.55,6239.05,No,Two year,DSL,Credit card (automatic)
3511-BFTJW,Male,0,Yes,Yes,72,No,No phone service,1,Yes,Yes,Yes,No,No,No,3,No,4,38.5,2763,No,Two year,DSL,Credit card (automatic)
3512-IZIKN,Female,0,Yes,No,70,Yes,Yes,1,Yes,No,Yes,Yes,No,No,3,No,4,65.3,4759.75,Yes,Two year,DSL,Credit card (automatic)
3533-UVMOM,Male,0,Yes,No,68,Yes,No,1,Yes,Yes,Yes,No,No,Yes,3,No,3,70.95,4741.45,No,Two year,DSL,Bank transfer (automatic)
3544-FBCAS,Female,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,No,Yes,Yes,3,Yes,4,83.6,5959.3,No,Two year,DSL,Credit card (automatic)
3557-HTYWR,Female,0,No,No,47,Yes,Yes,1,Yes,Yes,No,Yes,No,Yes,3,No,2,74.05,3496.3,No,Two year,DSL,Mailed check
3563-SVYLG,Male,0,Yes,Yes,68,Yes,No,1,Yes,Yes,Yes,Yes,No,No,3,No,4,62.65,4375.8,No,Two year,DSL,Credit card (automatic)
3566-CAAYU,Female,0,Yes,Yes,64,No,No phone service,1,No,Yes,Yes,Yes,No,Yes,3,No,1,49.85,3210.35,No,Two year,DSL,Electronic check
3569-JFODW,Female,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,4,90.95,6652.45,No,Two year,DSL,Credit card (automatic)
3635-JBPSG,Female,0,No,No,15,No,No phone service,1,No,Yes,No,No,No,Yes,3,Yes,2,38.8,603,No,Two year,DSL,Mailed check
3638-VBZTA,Male,0,No,Yes,68,Yes,Yes,1,Yes,Yes,No,Yes,Yes,Yes,3,Yes,3,86.5,5882.75,No,Two year,DSL,Bank transfer (automatic)
3638-WEABW,Female,0,Yes,No,58,Yes,Yes,1,No,Yes,No,Yes,No,No,3,Yes,4,59.9,3505.1,No,Two year,DSL,Credit card (automatic)
3649-JPUGY,Male,0,No,No,72,Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes,3,Yes,3,88.6,6201.95,No,Two year,DSL,Bank transfer (automatic)
3654-ARMGP,Female,0,No,No,61,Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes,3,No,4,88.65,5321.25,No,Two year,DSL,Credit card (automatic)
3704-IEAXF,Female,0,Yes,Yes,72,No,No phone service,1,No,Yes,No,Yes,Yes,Yes,3,No,4,53.65,3784,No,Two year,DSL,Credit card (automatic)
3720-DBRWL,Male,0,Yes,No,51,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,83.85,4307.1,No,Two year,DSL,Credit card (automatic)
3745-HRPHI,Male,0,Yes,Yes,66,No,No phone service,1,No,No,Yes,Yes,Yes,Yes,3,No,3,54.65,3632,No,Two year,DSL,Bank transfer (automatic)
3779-OSWCF,Female,0,Yes,No,71,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,4,93.2,6506.15,No,Two year,DSL,Credit card (automatic)
3795-GWTRD,Female,0,Yes,Yes,63,Yes,No,1,Yes,Yes,Yes,Yes,Yes,No,3,No,4,75.55,4707.85,No,Two year,DSL,Credit card (automatic)
3796-ENZGF,Male,0,Yes,No,63,Yes,Yes,1,No,Yes,No,Yes,No,Yes,3,No,2,67.25,4234.15,No,Two year,DSL,Mailed check
3813-DHBBB,Male,0,Yes,No,67,No,No phone service,1,Yes,Yes,No,Yes,No,Yes,3,Yes,3,50.95,3521.7,No,Two year,DSL,Bank transfer (automatic)
3884-UEBXB,Female,0,Yes,Yes,67,No,No phone service,1,Yes,Yes,No,No,No,No,3,No,3,36.15,2434.45,No,Two year,DSL,Bank transfer (automatic)
3889-VWBID,Male,0,Yes,Yes,68,Yes,No,1,Yes,Yes,No,Yes,Yes,Yes,3,No,3,82.85,5776.45,No,Two year,DSL,Bank transfer (automatic)
3891-NLXJB,Male,0,No,No,37,No,No phone service,1,Yes,Yes,No,Yes,No,No,3,Yes,2,40.55,1390.85,No,Two year,DSL,Mailed check
3902-MIVLE,Male,0,Yes,Yes,63,Yes,Yes,1,Yes,No,Yes,Yes,No,Yes,3,No,2,75.7,4676.7,No,Two year,DSL,Mailed check
3908-MKIMJ,Male,1,Yes,No,68,No,No phone service,1,Yes,Yes,Yes,No,No,No,3,Yes,1,41.95,2965.75,No,Two year,DSL,Electronic check
3911-RSNHI,Female,0,Yes,No,71,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes,3,Yes,4,61.4,4310.35,No,Two year,DSL,Credit card (automatic)
3913-FCUUW,Female,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,3,Yes,3,70.45,5165.7,No,Two year,DSL,Bank transfer (automatic)
3933-DQPWX,Female,0,No,No,50,No,No phone service,1,No,Yes,Yes,Yes,No,No,3,No,4,39.7,1932.75,No,Two year,DSL,Credit card (automatic)
3938-YFPXD,Male,0,No,No,72,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes,3,No,4,84.3,5997.1,No,Two year,DSL,Credit card (automatic)
3948-KXDUF,Male,0,No,No,66,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,3,No,3,68.75,4447.55,No,Two year,DSL,Bank transfer (automatic)
3967-KXAPS,Male,0,Yes,No,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,4,92.3,6719.9,No,Two year,DSL,Credit card (automatic)
4006-HKYHO,Male,0,No,No,63,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,86.7,5309.5,No,Two year,DSL,Bank transfer (automatic)
4012-YCFAI,Male,0,Yes,No,60,Yes,No,1,Yes,Yes,No,Yes,No,No,3,Yes,2,61.35,3766.2,No,Two year,DSL,Mailed check
4039-PIMHX,Male,1,Yes,No,49,Yes,No,1,No,Yes,No,No,No,No,3,No,2,49.8,2398.4,No,Two year,DSL,Mailed check
4075-WKNIU,Female,0,Yes,Yes,0,Yes,Yes,1,No,Yes,Yes,Yes,Yes,No,3,No,2,73.35, ,No,Two year,DSL,Mailed check
4077-HWUYD,Male,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,87.55,6463.15,No,Two year,DSL,Bank transfer (automatic)
4079-VTGLK,Male,1,Yes,No,30,Yes,Yes,1,No,No,Yes,No,Yes,Yes,3,No,1,74.85,2181.75,No,Two year,DSL,Electronic check
4079-WWQQQ,Male,0,No,No,72,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,65.55,4807.45,No,Two year,DSL,Bank transfer (automatic)
4102-HLENU,Female,0,Yes,No,67,Yes,Yes,1,Yes,Yes,Yes,No,No,No,3,No,2,65.65,4322.85,No,Two year,DSL,Mailed check
4111-BNXIF,Female,0,Yes,Yes,67,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes,3,Yes,1,59.55,4103.9,No,Two year,DSL,Electronic check
4115-BNPJY,Male,0,Yes,Yes,29,Yes,No,1,No,No,Yes,Yes,Yes,Yes,3,No,2,75.55,2054.4,No,Two year,DSL,Mailed check
4139-DETXS,Female,0,Yes,Yes,72,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,3,64.45,4528,No,Two year,DSL,Bank transfer (automatic)
4188-PCPIG,Female,0,Yes,No,57,Yes,No,1,Yes,Yes,No,Yes,Yes,No,3,Yes,4,70.35,4124.65,No,Two year,DSL,Credit card (automatic)
4194-FJARJ,Female,0,Yes,Yes,54,Yes,Yes,1,Yes,No,No,Yes,No,No,3,No,3,60.0,3273.95,No,Two year,DSL,Bank transfer (automatic)
4254-QPEDE,Female,0,Yes,No,52,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,4,66.25,3330.1,No,Two year,DSL,Credit card (automatic)
4291-TPNFG,Male,0,Yes,No,72,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,3,Yes,3,82.3,5980.55,No,Two year,DSL,Bank transfer (automatic)
4293-ETKAP,Female,0,Yes,Yes,65,Yes,Yes,1,No,Yes,No,Yes,Yes,Yes,3,Yes,3,79.4,5071.9,No,Two year,DSL,Bank transfer (automatic)
4295-YURET,Female,1,Yes,Yes,56,Yes,No,1,Yes,No,No,Yes,Yes,Yes,3,Yes,4,72.6,4084.35,No,Two year,DSL,Credit card (automatic)
4304-XUMGI,Male,1,Yes,Yes,50,Yes,Yes,1,Yes,Yes,Yes,No,No,Yes,3,Yes,3,75.15,3822.45,No,Two year,DSL,Bank transfer (automatic)
4312-GVYNH,Female,0,Yes,No,70,No,No phone service,1,Yes,No,Yes,Yes,No,Yes,3,Yes,3,49.85,3370.2,No,Two year,DSL,Bank transfer (automatic)
4334-HOWRP,Male,1,Yes,No,72,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,64.95,4546,No,Two year,DSL,Credit card (automatic)
4355-HBJHH,Male,0,Yes,Yes,67,Yes,Yes,1,Yes,No,Yes,No,Yes,Yes,3,Yes,1,79.7,5293.4,Yes,Two year,DSL,Electronic check
4381-MHQDC,Female,0,No,No,47,Yes,Yes,1,Yes,No,Yes,Yes,No,No,3,Yes,2,65.0,2879.9,No,Two year,DSL,Mailed check
4472-LVYGI,Female,0,Yes,Yes,0,No,No phone service,1,Yes,No,Yes,Yes,Yes,No,3,Yes,3,52.55, ,No,Two year,DSL,Bank transfer (automatic)
4500-HKANN,Male,0,Yes,Yes,23,Yes,Yes,1,No,Yes,No,Yes,No,No,3,No,2,59.7,1414.2,No,Two year,DSL,Mailed check
4526-RMTLL,Male,0,Yes,Yes,8,Yes,Yes,1,Yes,Yes,No,Yes,No,Yes,3,Yes,4,76.15,645.8,No,Two year,DSL,Credit card (automatic)
4568-KNYWR,Male,0,No,No,52,Yes,No,1,Yes,Yes,No,No,Yes,No,3,Yes,4,63.25,3342.45,No,Two year,DSL,Credit card (automatic)
4615-PIVVU,Female,0,No,No,42,Yes,No,1,No,No,Yes,Yes,No,Yes,3,No,4,66.5,2762.75,No,Two year,DSL,Credit card (automatic)
4648-YPBTM,Male,0,No,No,53,Yes,Yes,1,No,Yes,Yes,Yes,No,Yes,3,Yes,3,73.9,3958.25,No,Two year,DSL,Bank transfer (automatic)
4654-ULTTN,Male,0,Yes,No,70,Yes,Yes,1,Yes,No,Yes,Yes,No,Yes,3,Yes,4,74.8,5315.8,No,Two year,DSL,Credit card (automatic)
4664-NJCMS,Female,0,Yes,No,33,No,No phone service,1,Yes,No,Yes,Yes,Yes,Yes,3,No,3,59.55,2016.3,No,Two year,DSL,Bank transfer (automatic)
4671-VJLCL,Female,0,No,No,63,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,3,Yes,4,79.85,4861.45,No,Two year,DSL,Credit card (automatic)
4674-HGNUA,Male,0,Yes,Yes,71,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,4,89.9,6457.15,No,Two year,DSL,Credit card (automatic)
4676-WLUHT,Male,0,No,No,54,No,No phone service,1,Yes,Yes,No,No,No,Yes,3,No,3,46.2,2431.95,No,Two year,DSL,Bank transfer (automatic)
4701-LKOZD,Female,0,No,No,70,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,4,89.75,6367.2,No,Two year,DSL,Credit card (automatic)
4717-GHADL,Female,0,No,No,50,Yes,Yes,1,No,Yes,No,Yes,Yes,Yes,3,Yes,2,79.6,4024.2,No,Two year,DSL,Mailed check
4718-WXBGI,Male,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,91.95,6614.9,No,Two year,DSL,Credit card (automatic)
4723-BEGSG,Male,0,Yes,No,72,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes,3,No,4,86.65,6094.25,No,Two year,DSL,Credit card (automatic)
4737-AQCPU,Male,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,3,No,4,72.1,5016.65,No,Two year,DSL,Credit card (automatic)
4737-HOBAX,Male,0,Yes,No,63,Yes,Yes,1,No,No,Yes,Yes,Yes,Yes,3,No,4,79.8,5034.05,No,Two year,DSL,Credit card (automatic)
4751-ERMAN,Male,0,Yes,Yes,72,Yes,No,1,No,Yes,Yes,No,Yes,Yes,3,Yes,3,75.4,5480.25,No,Two year,DSL,Bank transfer (automatic)
4782-OSFXZ,Female,1,Yes,No,71,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,3,Yes,3,82.7,5831.2,No,Two year,DSL,Bank transfer (automatic)
4827-DPADN,Female,0,Yes,Yes,72,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes,3,Yes,3,83.3,6042.7,No,Two year,DSL,Bank transfer (automatic)
4835-YSJMR,Male,0,No,No,39,Yes,No,1,No,No,No,Yes,No,No,3,Yes,3,49.8,1971.15,No,Two year,DSL,Bank transfer (automatic)
4837-PZTIC,Female,0,No,No,47,No,No phone service,1,Yes,No,Yes,Yes,No,No,3,No,2,41.9,1875.25,No,Two year,DSL,Mailed check
4849-PYRLQ,Female,1,No,No,56,Yes,Yes,1,Yes,No,Yes,Yes,No,Yes,3,No,3,73.25,4054.2,No,Two year,DSL,Bank transfer (automatic)
4854-SSLTN,Male,0,Yes,Yes,2,Yes,No,1,Yes,Yes,No,Yes,No,No,3,No,2,59.5,130.5,No,Two year,DSL,Mailed check
4859-ZSRDZ,Female,0,Yes,Yes,58,No,No phone service,1,No,No,Yes,Yes,Yes,Yes,3,Yes,4,55.5,3166.9,No,Two year,DSL,Credit card (automatic)
4872-JCVCA,Female,0,Yes,No,71,No,No phone service,1,Yes,Yes,Yes,Yes,No,No,3,Yes,3,47.6,3377.8,No,Two year,DSL,Bank transfer (automatic)
4891-NLUBA,Female,0,Yes,Yes,61,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes,3,Yes,3,61.45,3751.15,No,Two year,DSL,Bank transfer (automatic)
4900-MSOMT,Female,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,3,No,3,80.2,5714.2,No,Two year,DSL,Bank transfer (automatic)
4915-BFSXL,Male,0,Yes,Yes,70,Yes,Yes,1,Yes,No,Yes,No,Yes,No,3,No,4,68.95,4858.7,No,Two year,DSL,Credit card (automatic)
4922-CVPDX,Female,0,Yes,No,26,Yes,No,1,No,Yes,Yes,No,Yes,Yes,3,Yes,4,73.5,1905.7,No,Two year,DSL,Credit card (automatic)
4940-KHCWD,Female,0,Yes,No,60,No,No phone service,1,Yes,Yes,No,Yes,No,No,3,No,3,37.7,2288.7,No,Two year,DSL,Bank transfer (automatic)
4967-WPNCF,Male,0,No,No,72,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,63.7,4464.8,No,Two year,DSL,Bank transfer (automatic)
4973-MGTON,Female,0,Yes,No,71,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,84.4,5969.3,No,Two year,DSL,Credit card (automatic)
4992-LTJNE,Male,0,Yes,Yes,72,Yes,Yes,1,Yes,No,No,No,No,No,3,No,3,55.3,3983.6,No,Two year,DSL,Bank transfer (automatic)
4994-OBRSZ,Male,0,No,Yes,14,Yes,No,1,Yes,Yes,Yes,Yes,No,Yes,3,No,3,76.1,1054.8,No,Two year,DSL,Bank transfer (automatic)
5003-XZWWO,Male,0,Yes,No,71,Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes,3,No,4,84.2,5956.85,No,Two year,DSL,Credit card (automatic)
5010-IPEAQ,Female,0,Yes,Yes,67,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,No,3,No,4,54.2,3623.95,No,Two year,DSL,Credit card (automatic)
5067-WJEUN,Male,0,Yes,Yes,67,Yes,No,1,Yes,Yes,No,No,No,No,3,Yes,3,54.2,3838.2,No,Two year,DSL,Bank transfer (automatic)
5095-ETBRJ,Female,0,Yes,No,55,Yes,No,1,Yes,Yes,No,Yes,No,No,3,No,2,56.8,3112.05,No,Two year,DSL,Mailed check
5110-CHOPY,Female,0,No,No,60,No,No phone service,1,Yes,No,Yes,No,Yes,Yes,3,No,1,53.6,3237.05,No,Two year,DSL,Electronic check
5115-GZDEL,Male,0,No,Yes,72,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,4,67.2,4671.7,No,Two year,DSL,Credit card (automatic)
5117-ZSMHQ,Female,0,Yes,Yes,71,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,3,89.9,6342.7,No,Two year,DSL,Bank transfer (automatic)
5126-RCXYW,Male,0,Yes,Yes,54,No,No phone service,1,No,No,Yes,Yes,No,Yes,3,No,4,46.0,2424.05,No,Two year,DSL,Credit card (automatic)
5129-HHMZC,Female,0,Yes,No,43,Yes,Yes,1,Yes,Yes,No,Yes,Yes,Yes,3,No,4,86.45,3574.5,No,Two year,DSL,Credit card (automatic)
5130-YPIRV,Female,0,Yes,No,62,Yes,No,1,Yes,Yes,Yes,No,Yes,No,3,Yes,4,72.0,4284.2,No,Two year,DSL,Credit card (automatic)
5135-RDDQL,Female,0,Yes,Yes,63,Yes,No,1,Yes,No,No,No,No,No,3,Yes,3,50.65,3221.25,No,Two year,DSL,Bank transfer (automatic)
5148-ORICT,Female,0,Yes,No,64,Yes,No,1,Yes,Yes,Yes,Yes,No,Yes,3,Yes,2,74.35,4759.55,No,Two year,DSL,Mailed check
5176-OLSKT,Female,0,Yes,No,66,Yes,Yes,1,Yes,Yes,Yes,No,No,No,3,No,3,66.9,4370.25,No,Two year,DSL,Bank transfer (automatic)
5181-OABFK,Female,0,Yes,Yes,56,Yes,No,1,Yes,Yes,Yes,No,No,No,3,Yes,4,61.3,3346.8,No,Two year,DSL,Credit card (automatic)
5197-LQXXH,Female,0,Yes,No,71,Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes,3,Yes,4,83.3,5894.5,No,Two year,DSL,Credit card (automatic)
5208-FVQKB,Male,0,Yes,No,70,Yes,No,1,Yes,Yes,No,Yes,No,Yes,3,No,2,67.95,4664.15,No,Two year,DSL,Mailed check
5227-JSCFE,Male,1,Yes,No,71,No,No phone service,1,Yes,Yes,Yes,Yes,No,No,3,No,4,46.35,3353.4,No,Two year,DSL,Credit card (automatic)
5232-NXPAY,Female,0,No,No,47,Yes,No,1,No,No,Yes,Yes,Yes,Yes,3,No,2,74.45,3510.3,No,Two year,DSL,Mailed check
5248-KWLAR,Male,0,Yes,Yes,71,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,1,90.35,6325.25,No,Two year,DSL,Electronic check
5248-RPYWW,Female,1,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,90.15,6716.45,No,Two year,DSL,Bank transfer (automatic)
5248-YGIJN,Male,0,Yes,No,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,90.25,6369.45,No,Two year,DSL,Credit card (automatic)
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,1,No,Yes,No,Yes,Yes,Yes,3,Yes,1,54.6,3423.5,No,Two year,DSL,Electronic check
5275-PMFUT,Male,0,Yes,Yes,72,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,64.8,4719.75,No,Two year,DSL,Credit card (automatic)
5317-FLPJF,Female,0,No,No,66,No,No phone service,1,Yes,No,Yes,Yes,Yes,Yes,3,Yes,3,61.35,4193.4,No,Two year,DSL,Bank transfer (automatic)
